name,diameter,weight,red,green,blue
1,10.61,183.37,140,72,34
1,10.61,183.36,157,79,19
1,10.61,183.31,147,49,23
1,10.6,183.28,139,69,20
1,10.6,183.23,140,66,13
1,10.6,183.21,154,80,8
1,10.61,183.41,142,64,13
1,10.61,183.45,160,84,2
1,10.62,183.46,156,58,13
1,10.62,183.46,147,85,19
1,10.63,183.68,162,52,2
1,10.63,183.67,154,68,2
1,10.63,183.66,151,64,9
1,10.63,183.64,138,85,17
1,10.63,183.64,165,75,19
1,10.63,183.64,146,70,2
1,10.62,183.64,143,61,30
1,10.63,183.69,135,70,13
1,10.62,183.6,137,76,14
1,10.62,183.6,146,67,6
1,10.62,183.58,151,53,16
1,10.62,183.57,166,91,2
1,10.62,183.57,169,60,2
1,10.62,183.55,154,103,16
1,10.62,183.54,151,85,17
1,10.62,183.48,144,88,23
1,10.62,183.6,143,61,12
1,10.53,182.27,147,57,14
1,10.53,182.26,151,55,33
1,10.53,182.26,146,71,2
1,10.44,180.85,151,70,15
1,10.43,180.83,140,64,7
1,10.43,180.83,149,71,23
1,10.43,180.82,127,79,11
1,10.43,180.81,142,79,16
1,10.43,180.8,162,60,26
1,10.43,180.79,130,68,26
1,10.43,180.78,163,67,4
1,10.43,180.78,133,64,21
1,10.43,180.78,151,77,28
1,10.43,180.73,151,62,2
1,10.43,180.69,160,78,18
1,10.43,180.68,148,71,19
1,10.43,180.66,151,72,17
1,10.43,180.65,139,77,10
1,10.44,180.85,149,73,14
1,10.44,180.86,148,56,15
1,10.44,180.88,139,69,19
1,10.44,180.9,144,81,35
1,10.45,181.12,156,67,22
1,10.45,181.06,143,63,16
1,10.45,181.06,151,71,34
1,10.45,181.06,159,51,17
1,10.45,181.05,155,68,12
1,10.45,181.04,151,80,18
1,10.44,181.03,159,63,9
1,10.42,180.63,158,62,9
1,10.44,181.02,137,82,7
1,10.44,180.96,167,68,32
1,10.44,180.95,134,77,26
1,10.44,180.95,158,68,3
1,10.44,180.94,147,70,16
1,10.44,180.93,156,72,24
1,10.44,180.92,158,69,34
1,10.44,180.9,160,76,24
1,10.44,180.99,155,72,2
1,10.45,181.12,154,73,11
1,10.42,180.63,145,68,30
1,10.42,180.61,150,62,17
1,10.41,180.21,151,85,2
1,10.41,180.19,138,52,13
1,10.41,180.19,139,64,11
1,10.41,180.18,147,81,21
1,10.4,180.16,167,54,24
1,10.4,180.14,157,76,12
1,10.4,180.14,143,64,29
1,10.4,180.14,150,78,2
1,10.4,180.14,151,62,14
1,10.4,180.13,156,75,21
1,10.4,180.13,152,64,10
1,10.4,180.11,130,69,27
1,10.4,180.1,156,86,27
1,10.39,180.09,145,72,11
1,10.39,180.08,167,46,17
1,10.41,180.23,157,65,19
1,10.41,180.26,165,71,26
1,10.41,180.29,169,61,19
1,10.41,180.3,158,68,22
1,10.42,180.6,150,75,18
1,10.42,180.57,170,57,12
1,10.42,180.57,151,79,15
1,10.42,180.56,135,84,21
1,10.42,180.52,162,57,29
1,10.42,180.47,148,74,33
1,10.42,180.46,158,72,16
1,10.42,180.62,146,75,40
1,10.42,180.46,161,72,12
1,10.42,180.43,149,70,13
1,10.42,180.42,152,86,15
1,10.42,180.41,155,70,26
1,10.42,180.35,147,73,2
1,10.41,180.35,158,74,7
1,10.41,180.35,149,66,36
1,10.41,180.32,162,80,13
1,10.42,180.46,156,84,21
1,10.45,181.12,130,91,21
1,10.45,181.14,157,60,20
1,10.45,181.16,148,79,28
1,10.51,182.01,142,46,16
1,10.51,181.96,156,58,7
1,10.51,181.92,156,86,9
1,10.51,181.92,138,80,22
1,10.51,181.91,148,61,10
1,10.51,181.88,142,69,5
1,10.51,181.87,156,68,15
1,10.51,181.86,162,83,2
1,10.51,181.86,142,67,10
1,10.51,181.85,152,83,20
1,10.51,181.82,135,55,17
1,10.5,181.81,165,67,4
1,10.5,181.8,143,89,13
1,10.5,181.76,153,75,23
1,10.5,181.74,133,77,33
1,10.51,182.04,155,72,38
1,10.51,182.05,155,79,28
1,10.51,182.05,138,82,12
1,10.51,182.05,144,63,10
1,10.53,182.26,154,64,6
1,10.53,182.24,158,74,14
1,10.53,182.21,138,58,20
1,10.53,182.19,159,67,9
1,10.53,182.17,150,76,7
1,10.53,182.16,150,71,6
1,10.52,182.16,147,94,21
1,10.5,181.73,172,79,13
1,10.52,182.15,145,59,28
1,10.52,182.11,154,91,8
1,10.52,182.11,153,77,2
1,10.52,182.1,160,61,26
1,10.52,182.09,144,64,10
1,10.52,182.09,144,65,8
1,10.52,182.07,153,58,30
1,10.51,182.07,168,97,4
1,10.52,182.12,139,59,19
1,10.5,181.71,148,63,2
1,10.5,181.7,148,79,8
1,10.49,181.69,153,52,27
1,10.47,181.4,147,72,11
1,10.47,181.4,146,69,10
1,10.47,181.4,145,71,4
1,10.46,181.39,164,54,2
1,10.46,181.32,164,65,19
1,10.46,181.32,173,71,7
1,10.46,181.29,143,52,6
1,10.47,181.41,142,63,6
1,10.46,181.28,181,67,2
1,10.46,181.24,165,77,21
1,10.46,181.24,163,78,32
1,10.46,181.23,170,75,20
1,10.46,181.21,164,84,18
1,10.46,181.2,138,90,15
1,10.46,181.2,157,64,26
1,10.45,181.16,147,81,16
1,10.46,181.25,136,70,15
1,10.04,175.04,145,70,33
1,10.47,181.41,154,60,21
1,10.47,181.45,161,82,39
1,10.49,181.69,142,65,15
1,10.49,181.68,134,94,5
1,10.49,181.68,162,77,8
1,10.49,181.68,145,47,28
1,10.49,181.66,138,55,23
1,10.48,181.65,139,72,23
1,10.48,181.63,136,78,36
1,10.47,181.43,154,66,10
1,10.48,181.63,127,75,13
1,10.48,181.58,166,83,14
1,10.48,181.57,146,67,21
1,10.48,181.55,148,69,6
1,10.48,181.54,160,69,8
1,10.48,181.53,156,68,2
1,10.48,181.52,157,75,13
1,10.47,181.47,128,74,11
1,10.48,181.61,143,60,22
1,10.66,184.31,136,78,8
1,10.04,174.99,148,67,27
1,10.04,174.93,165,68,18
1,9.35,163.5,146,88,32
1,9.35,163.47,148,80,17
1,9.35,163.39,149,83,2
1,9.34,163.38,156,42,2
1,9.34,163.3,151,56,14
1,9.34,163.27,153,80,14
1,9.34,163.22,163,85,24
1,9.33,163.13,153,68,26
1,9.33,163.13,155,75,16
1,9.33,163.07,146,57,7
1,9.32,162.96,147,87,11
1,9.32,162.95,170,95,3
1,9.32,162.95,155,76,2
1,9.32,162.93,138,58,17
1,9.32,162.92,161,58,35
1,9.35,163.57,138,90,12
1,9.36,163.58,152,70,27
1,9.37,163.6,139,69,2
1,9.37,163.73,163,68,15
1,9.42,164.63,167,78,34
1,9.42,164.57,149,77,3
1,9.41,164.49,149,65,36
1,9.4,164.39,136,65,37
1,9.4,164.36,153,71,16
1,9.4,164.32,143,84,27
1,9.39,164.24,138,97,14
1,9.32,162.83,159,63,2
1,9.39,164.2,163,61,18
1,9.38,164.17,148,89,10
1,9.38,163.99,160,72,14
1,9.38,163.96,167,84,8
1,9.38,163.94,128,73,17
1,9.38,163.86,152,69,34
1,9.38,163.83,143,66,18
1,9.37,163.8,149,61,26
1,9.38,164.18,155,76,8
1,9.43,164.67,137,68,20
1,9.32,162.57,144,83,16
1,9.31,162.56,150,78,14
1,9.26,161.59,157,84,22
1,9.26,161.5,143,73,29
1,9.25,161.44,130,79,11
1,9.25,161.43,151,64,2
1,9.24,161.38,167,61,3
1,9.24,161.35,150,70,20
1,9.23,161.19,143,68,19
1,9.23,161.15,151,55,21
1,9.23,161.11,138,82,14
1,9.23,161.11,159,69,6
1,9.23,161.08,152,73,5
1,9.23,161.04,160,79,22
1,9.22,161.03,158,68,15
1,9.2,161.01,163,61,12
1,9.2,160.93,138,73,8
1,9.26,161.65,149,78,19
1,9.26,161.66,139,73,8
1,9.26,161.7,132,62,26
1,9.27,161.72,159,65,13
1,9.31,162.5,167,79,22
1,9.3,162.33,154,77,21
1,9.3,162.27,137,61,24
1,9.3,162.24,136,51,19
1,9.3,162.21,144,68,4
1,9.3,162.21,132,74,29
1,9.29,162.17,152,66,2
1,9.32,162.56,159,69,28
1,9.29,162.09,164,73,2
1,9.29,162.03,157,80,22
1,9.28,162.0,144,75,15
1,9.28,161.97,142,60,36
1,9.28,161.95,141,65,8
1,9.28,161.93,149,69,29
1,9.27,161.87,146,58,16
1,9.27,161.83,152,65,33
1,9.29,162.06,162,69,13
1,9.2,160.87,157,63,21
1,9.43,164.71,165,71,15
1,9.44,164.81,154,76,2
1,9.56,166.87,133,72,4
1,9.56,166.84,152,74,12
1,9.56,166.78,164,72,27
1,9.56,166.77,155,63,25
1,9.55,166.73,153,86,21
1,9.55,166.7,146,45,16
1,9.55,166.65,156,73,18
1,9.55,166.64,147,82,5
1,9.55,166.63,151,74,21
1,9.54,166.59,163,66,24
1,9.54,166.58,154,70,2
1,9.54,166.55,152,61,23
1,9.54,166.44,126,69,19
1,9.53,166.38,155,72,31
1,9.53,166.32,140,70,13
1,9.56,166.9,166,77,5
1,9.56,166.92,149,69,38
1,9.56,166.94,144,81,4
1,9.56,166.97,139,55,15
1,9.6,167.57,158,58,5
1,9.6,167.56,150,66,20
1,9.6,167.53,163,77,2
1,9.59,167.5,144,74,2
1,9.59,167.46,148,80,17
1,9.59,167.44,143,72,28
1,9.59,167.44,133,73,24
1,9.53,166.29,138,70,23
1,9.59,167.42,135,55,23
1,9.58,167.4,145,77,2
1,9.58,167.38,157,85,4
1,9.58,167.25,153,76,13
1,9.58,167.24,162,63,30
1,9.57,167.22,159,80,16
1,9.57,167.2,151,61,12
1,9.56,167.2,153,49,23
1,9.58,167.4,160,68,12
1,9.43,164.74,153,64,29
1,9.53,166.22,136,69,22
1,9.53,166.17,164,81,36
1,9.48,165.38,150,61,21
1,9.47,165.37,141,83,17
1,9.46,165.32,144,63,8
1,9.46,165.26,154,74,23
1,9.46,165.26,171,71,3
1,9.46,165.24,146,86,34
1,9.46,165.19,138,85,26
1,9.45,165.18,140,86,15
1,9.45,165.13,155,49,11
1,9.45,165.1,139,78,16
1,9.45,165.06,154,66,21
1,9.45,165.05,149,74,15
1,9.44,164.99,145,90,22
1,9.44,164.91,135,58,14
1,9.44,164.88,163,56,16
1,9.48,165.4,164,48,17
1,9.48,165.44,151,72,10
1,9.49,165.52,135,71,7
1,9.49,165.52,164,60,15
1,9.52,166.17,155,53,8
1,9.52,166.15,133,54,6
1,9.52,165.97,156,61,23
1,9.52,165.95,141,87,13
1,9.51,165.94,146,57,7
1,9.51,165.9,132,75,16
1,9.51,165.89,141,68,11
1,9.53,166.2,153,60,8
1,9.51,165.83,159,57,2
1,9.5,165.77,161,59,2
1,9.5,165.74,153,67,10
1,9.5,165.7,153,85,7
1,9.5,165.64,148,66,18
1,9.5,165.55,137,62,5
1,9.49,165.52,146,66,15
1,9.49,165.52,144,74,2
1,9.51,165.77,141,77,9
1,9.6,167.59,163,101,2
1,9.2,160.84,163,73,15
1,9.19,160.8,144,58,22
1,8.8,152.82,138,51,14
1,8.8,152.79,154,74,23
1,8.79,152.59,158,53,11
1,8.79,152.53,150,72,24
1,8.78,152.42,153,71,10
1,8.76,152.22,143,69,13
1,8.76,151.65,146,78,13
1,8.75,151.29,154,53,41
1,8.74,151.22,152,85,12
1,8.74,151.13,148,74,22
1,8.73,151.11,151,81,3
1,8.71,151.09,131,80,24
1,8.69,150.75,147,58,10
1,8.69,150.69,154,83,36
1,8.68,150.63,168,70,13
1,8.8,152.88,147,73,5
1,8.81,153.01,154,59,6
1,8.81,153.11,139,64,4
1,8.81,153.13,157,72,12
1,8.9,154.88,151,68,7
1,8.9,154.81,155,55,18
1,8.9,154.45,150,67,2
1,8.89,154.44,180,72,17
1,8.88,154.33,132,61,15
1,8.88,154.31,155,75,20
1,8.86,154.28,159,67,18
1,8.68,150.6,153,78,32
1,8.86,154.26,161,53,13
1,8.85,154.17,136,58,6
1,8.85,154.07,151,70,32
1,8.84,154.05,151,67,29
1,8.84,153.89,139,78,11
1,8.84,153.52,145,73,21
1,8.82,153.42,151,69,11
1,8.81,153.14,144,69,22
1,8.86,154.23,166,48,5
1,8.91,155.15,147,70,17
1,8.67,150.38,152,63,6
1,8.66,150.03,143,62,19
1,8.24,146.47,149,83,19
1,8.24,145.52,142,84,10
1,8.21,144.85,157,83,21
1,8.19,142.93,149,63,16
1,8.19,140.91,143,65,30
1,8.18,140.2,142,81,7
1,8.11,139.26,148,59,22
1,8.05,138.87,134,85,26
1,7.94,137.66,144,81,26
1,7.84,136.63,149,77,20
1,7.77,135.62,150,75,15
1,7.72,135.56,150,54,21
1,7.69,133.98,150,43,15
1,7.63,126.79,150,74,24
1,15.92,260.14,142,72,11
1,8.29,146.51,168,86,42
1,8.3,146.61,158,71,16
1,8.36,146.71,133,74,21
1,8.36,146.81,154,80,12
1,8.66,150.01,153,74,17
1,8.65,149.83,158,70,36
1,8.64,149.42,145,67,31
1,8.61,149.39,137,70,18
1,8.59,149.33,142,58,11
1,8.59,149.2,146,82,40
1,8.54,148.96,153,87,11
1,8.67,150.17,162,62,24
1,8.53,148.35,171,72,6
1,8.51,148.03,148,91,28
1,8.5,147.78,147,68,12
1,8.5,147.72,157,80,33
1,8.47,147.62,148,88,23
1,8.45,147.43,141,54,2
1,8.37,147.07,156,67,22
1,8.37,146.85,137,71,18
1,8.51,148.26,162,75,5
1,9.19,160.84,133,58,27
1,8.92,155.25,143,87,2
1,8.92,155.49,149,68,9
1,9.13,159.48,153,88,5
1,9.13,159.44,141,69,13
1,9.12,159.41,148,71,18
1,9.12,159.39,146,50,41
1,9.12,159.37,159,62,2
1,9.12,159.34,145,67,15
1,9.12,159.18,161,55,21
1,9.11,159.16,145,79,22
1,9.11,159.05,162,71,23
1,9.11,158.8,144,71,20
1,9.11,158.73,148,74,24
1,9.11,158.64,153,59,24
1,9.1,158.59,159,56,6
1,9.1,158.57,149,67,13
1,9.1,158.54,142,55,27
1,9.13,159.54,144,65,18
1,9.13,159.56,153,80,11
1,9.13,159.61,143,75,40
1,9.13,159.71,143,80,13
1,9.19,160.76,157,67,34
1,9.19,160.73,141,81,17
1,9.18,160.7,158,74,21
1,9.18,160.67,137,69,2
1,9.18,160.58,163,76,21
1,9.18,160.55,165,67,10
1,9.17,160.44,157,80,13
1,9.1,158.52,143,71,23
1,9.17,160.36,131,75,19
1,9.17,160.17,146,70,2
1,9.16,160.14,167,81,4
1,9.15,160.13,155,72,17
1,9.15,160.12,155,71,12
1,9.15,160.07,148,53,10
1,9.15,159.98,153,59,23
1,9.14,159.9,150,63,17
1,9.17,160.19,173,84,8
1,8.92,155.27,149,77,24
1,9.1,158.51,149,82,31
1,9.09,158.33,156,75,25
1,9.03,156.5,153,89,16
1,9.03,156.43,150,61,25
1,9.03,156.29,128,70,21
1,9.02,156.29,139,70,15
1,9.02,156.18,148,69,11
1,9.02,156.16,145,75,17
1,9.01,156.09,150,78,2
1,9.0,156.08,143,59,11
1,8.97,155.84,146,75,7
1,8.96,155.69,146,64,8
1,8.96,155.67,152,71,11
1,8.96,155.65,155,67,3
1,8.95,155.62,157,80,19
1,8.93,155.54,154,66,15
1,8.93,155.53,150,41,18
1,9.03,156.87,153,78,24
1,9.03,156.92,152,68,15
1,9.05,157.2,157,50,11
1,9.05,157.21,172,75,30
1,9.09,158.28,146,79,2
1,9.09,158.28,146,70,2
1,9.09,158.2,139,75,6
1,9.08,158.05,160,90,17
1,9.08,158.0,147,74,21
1,9.08,157.78,164,85,9
1,9.07,157.75,151,82,4
1,9.09,158.42,161,58,14
1,9.07,157.74,166,77,10
1,9.07,157.71,156,80,26
1,9.06,157.66,145,70,19
1,9.06,157.57,149,74,21
1,9.06,157.55,154,67,4
1,9.06,157.49,146,68,4
1,9.06,157.31,148,41,11
1,9.06,157.26,144,67,10
1,9.07,157.72,162,71,5
1,9.6,167.59,163,73,8
1,9.61,167.64,157,78,4
1,9.61,167.65,152,60,27
1,9.93,173.18,146,63,8
1,9.92,173.12,152,68,12
1,9.92,173.08,165,69,18
1,9.92,173.06,157,77,12
1,9.92,173.03,175,81,8
1,9.92,173.01,146,89,5
1,9.92,172.99,149,72,16
1,9.92,172.97,150,71,6
1,9.92,172.96,149,69,7
1,9.91,172.96,138,74,24
1,9.91,172.93,150,62,26
1,9.9,172.9,150,73,20
1,9.9,172.86,161,70,17
1,9.9,172.85,149,89,2
1,9.9,172.84,145,65,12
1,9.93,173.23,151,86,13
1,9.93,173.24,140,51,19
1,9.93,173.27,143,67,20
1,9.93,173.3,147,60,22
1,9.95,173.64,142,70,15
1,9.95,173.61,149,69,2
1,9.94,173.58,129,63,14
1,9.94,173.58,169,67,36
1,9.94,173.58,161,64,2
1,9.94,173.56,160,64,21
1,9.94,173.55,138,79,20
1,9.9,172.76,133,64,18
1,9.94,173.5,134,69,17
1,9.94,173.45,148,56,2
1,9.94,173.43,133,76,21
1,9.94,173.43,159,80,32
1,9.93,173.4,158,57,20
1,9.93,173.39,156,69,15
1,9.93,173.38,150,64,4
1,9.93,173.36,155,86,16
1,9.94,173.46,141,72,12
1,9.95,173.64,141,73,14
1,9.89,172.75,150,65,21
1,9.89,172.72,168,83,20
1,9.86,172.33,152,78,17
1,9.86,172.29,156,86,31
1,9.86,172.28,154,80,11
1,9.86,172.27,139,61,2
1,9.86,172.25,158,79,2
1,9.85,172.23,156,61,10
1,9.85,172.21,139,75,30
1,9.85,172.21,135,73,20
1,9.85,172.19,145,73,11
1,9.85,172.18,165,70,34
1,9.85,172.17,144,70,26
1,9.85,172.16,171,73,6
1,9.85,172.12,140,64,2
1,9.85,172.12,141,70,8
1,9.85,172.11,168,77,12
1,9.86,172.34,138,87,20
1,9.86,172.35,148,60,2
1,9.87,172.37,158,69,12
1,9.87,172.37,166,73,12
1,9.89,172.7,145,77,5
1,9.89,172.65,151,55,10
1,9.88,172.64,134,59,16
1,9.88,172.61,137,65,14
1,9.88,172.59,152,72,23
1,9.88,172.56,147,74,8
1,9.88,172.55,163,71,4
1,9.89,172.73,158,75,7
1,9.88,172.54,152,69,15
1,9.88,172.5,151,69,25
1,9.87,172.5,158,80,22
1,9.87,172.5,155,65,24
1,9.87,172.44,164,76,25
1,9.87,172.43,157,47,28
1,9.87,172.41,161,64,6
1,9.87,172.39,153,88,26
1,9.88,172.54,154,71,11
1,9.84,172.09,169,74,19
1,9.95,173.7,160,66,20
1,9.95,173.8,146,77,16
1,10.02,174.52,150,64,13
1,10.02,174.52,128,79,11
1,10.01,174.52,154,64,14
1,10.01,174.51,167,90,28
1,10.01,174.51,160,77,7
1,10.01,174.5,160,75,6
1,10.01,174.49,149,61,31
1,10.0,174.49,143,93,11
1,10.0,174.47,158,64,13
1,10.0,174.46,166,56,31
1,10.0,174.46,145,81,19
1,10.0,174.45,147,78,2
1,10.0,174.44,127,75,17
1,10.0,174.42,149,66,21
1,9.99,174.38,122,79,8
1,10.02,174.53,166,71,15
1,10.02,174.55,146,69,14
1,10.02,174.59,142,79,2
1,10.02,174.59,156,84,17
1,10.04,174.92,150,60,6
1,10.04,174.9,157,64,6
1,10.04,174.89,158,84,11
1,10.04,174.88,177,74,33
1,10.04,174.88,147,61,16
1,10.03,174.88,146,62,17
1,10.03,174.85,152,59,2
1,9.99,174.38,142,70,12
1,10.03,174.84,130,69,15
1,10.03,174.82,151,46,8
1,10.03,174.71,159,44,13
1,10.03,174.68,170,72,7
1,10.02,174.67,142,68,12
1,10.02,174.65,169,75,22
1,10.02,174.6,173,79,22
1,10.02,174.6,162,63,39
1,10.03,174.83,158,61,18
1,9.95,173.73,177,54,34
1,9.99,174.37,146,75,25
1,9.99,174.33,150,75,4
1,9.97,173.95,155,73,25
1,9.97,173.95,143,68,16
1,9.96,173.95,151,72,2
1,9.96,173.95,155,54,12
1,9.96,173.95,143,71,7
1,9.96,173.94,159,61,24
1,9.96,173.92,148,63,7
1,9.96,173.92,149,72,14
1,9.96,173.9,143,83,20
1,9.96,173.88,173,58,17
1,9.96,173.86,140,71,13
1,9.96,173.85,162,71,14
1,9.95,173.83,149,69,26
1,9.95,173.81,153,58,13
1,9.95,173.8,144,65,2
1,9.97,173.97,151,54,7
1,9.97,174.01,144,56,5
1,9.97,174.02,156,73,27
1,9.97,174.02,143,54,19
1,9.99,174.33,166,60,23
1,9.99,174.3,165,64,22
1,9.99,174.24,164,63,2
1,9.98,174.24,182,62,29
1,9.98,174.19,146,69,15
1,9.98,174.17,132,70,7
1,9.98,174.13,153,58,21
1,9.99,174.34,152,88,25
1,9.98,174.12,174,55,9
1,9.98,174.09,151,74,15
1,9.98,174.07,151,75,16
1,9.98,174.07,160,80,35
1,9.97,174.05,164,87,13
1,9.97,174.05,156,87,15
1,9.97,174.05,140,55,28
1,9.97,174.02,133,94,4
1,9.98,174.12,154,65,2
1,9.84,172.07,151,62,11
1,9.84,172.05,138,67,14
1,9.84,172.05,150,77,6
1,9.67,169.32,151,66,25
1,9.67,169.31,164,78,23
1,9.67,169.23,165,59,27
1,9.67,169.21,153,70,22
1,9.67,169.17,146,67,18
1,9.66,169.16,153,69,22
1,9.66,169.15,160,70,7
1,9.66,169.1,146,58,2
1,9.66,169.09,148,69,18
1,9.66,169.09,137,84,22
1,9.66,169.03,153,76,21
1,9.66,168.98,149,75,2
1,9.66,168.9,157,70,5
1,9.66,168.84,148,82,22
1,9.66,168.8,162,62,2
1,9.67,169.32,168,62,14
1,9.67,169.32,150,68,30
1,9.68,169.34,154,60,8
1,9.68,169.37,152,57,2
1,9.7,169.72,167,61,26
1,9.7,169.67,158,72,2
1,9.7,169.66,148,65,2
1,9.7,169.65,130,55,25
1,9.7,169.65,152,75,8
1,9.7,169.65,159,71,16
1,9.69,169.59,170,65,12
1,9.66,168.78,142,77,13
1,9.69,169.58,155,64,18
1,9.69,169.54,155,70,15
1,9.69,169.43,151,87,3
1,9.69,169.42,118,67,22
1,9.69,169.41,149,63,23
1,9.69,169.4,160,72,4
1,9.68,169.39,151,68,32
1,9.68,169.38,132,60,18
1,9.69,169.55,154,85,7
1,9.7,169.77,160,81,30
1,9.65,168.74,147,66,12
1,9.65,168.65,156,64,2
1,9.63,168.01,139,57,3
1,9.63,168.01,157,68,2
1,9.63,167.98,157,61,28
1,9.62,167.97,158,74,15
1,9.62,167.96,153,77,25
1,9.62,167.95,155,78,31
1,9.62,167.92,165,78,8
1,9.62,167.9,148,61,15
1,9.62,167.83,161,65,9
1,9.62,167.83,121,65,31
1,9.62,167.82,151,54,23
1,9.62,167.8,143,74,31
1,9.62,167.78,150,53,12
1,9.61,167.7,135,74,23
1,9.61,167.68,142,77,33
1,9.63,168.04,152,74,16
1,9.63,168.05,149,61,24
1,9.63,168.17,154,80,5
1,9.63,168.17,140,61,7
1,9.65,168.58,157,62,5
1,9.65,168.55,162,67,7
1,9.65,168.52,165,63,2
1,9.64,168.52,160,69,33
1,9.64,168.45,170,73,2
1,9.64,168.44,152,56,17
1,9.64,168.41,162,73,17
1,9.65,168.71,166,66,4
1,9.64,168.41,140,71,12
1,9.64,168.34,150,62,14
1,9.64,168.34,155,62,20
1,9.64,168.31,152,61,6
1,9.64,168.27,159,74,7
1,9.64,168.25,142,83,16
1,9.63,168.23,158,65,2
1,9.63,168.23,155,68,18
1,9.64,168.39,156,64,21
1,9.71,169.79,171,55,4
1,9.71,169.8,151,56,15
1,9.71,169.83,151,64,16
1,9.82,171.59,160,95,13
1,9.82,171.56,154,77,21
1,9.81,171.55,169,63,2
1,9.81,171.53,151,43,7
1,9.81,171.53,146,89,14
1,9.81,171.52,149,65,11
1,9.81,171.52,142,53,2
1,9.8,171.49,161,69,24
1,9.8,171.45,149,69,7
1,9.8,171.44,149,68,20
1,9.8,171.43,157,73,16
1,9.8,171.42,169,57,8
1,9.8,171.37,144,55,12
1,9.8,171.37,161,67,13
1,9.8,171.34,145,72,21
1,9.82,171.59,146,73,18
1,9.82,171.6,153,69,2
1,9.82,171.62,141,75,12
1,9.82,171.64,155,56,17
1,9.84,172.04,158,72,2
1,9.84,172.02,156,78,13
1,9.83,172.01,152,76,2
1,9.83,171.99,141,64,27
1,9.83,171.99,165,63,14
1,9.83,171.97,163,79,11
1,9.83,171.93,154,67,13
1,9.79,171.33,159,80,2
1,9.83,171.89,153,76,19
1,9.83,171.74,157,85,18
1,9.83,171.73,158,72,2
1,9.82,171.73,141,83,17
1,9.82,171.68,149,63,7
1,9.82,171.68,164,78,10
1,9.82,171.66,149,65,22
1,9.82,171.65,146,60,7
1,9.83,171.76,152,76,3
1,9.79,171.29,158,53,16
1,9.79,171.22,159,74,19
1,9.78,171.14,136,85,4
1,9.73,170.47,137,67,13
1,9.73,170.42,148,78,14
1,9.73,170.41,120,68,6
1,9.73,170.37,158,49,20
1,9.72,170.34,158,73,9
1,9.72,170.32,162,92,18
1,9.72,170.32,144,69,12
1,9.73,170.48,133,94,29
1,9.72,170.26,153,73,2
1,9.72,170.16,173,80,20
1,9.72,170.15,148,69,15
1,9.72,169.99,146,60,6
1,9.72,169.95,137,76,10
1,9.72,169.92,154,75,2
1,9.72,169.85,150,67,10
1,9.71,169.85,144,65,20
1,9.72,170.2,139,62,24
1,10.04,174.95,136,69,19
1,9.74,170.5,156,76,22
1,9.74,170.54,138,70,19
1,9.78,171.13,165,54,34
1,9.78,171.13,147,48,2
1,9.78,171.08,152,77,12
1,9.77,171.03,130,63,19
1,9.77,171.0,149,75,22
1,9.77,170.93,164,50,11
1,9.77,170.89,154,76,10
1,9.74,170.5,168,74,26
1,9.77,170.86,142,75,7
1,9.76,170.62,135,62,16
1,9.76,170.62,128,69,22
1,9.76,170.6,143,73,15
1,9.75,170.58,158,77,4
1,9.75,170.58,133,80,18
1,9.75,170.58,143,78,11
1,9.74,170.57,167,72,25
1,9.77,170.69,136,81,9
1,10.66,184.34,152,83,14
1,10.66,184.34,144,68,19
1,10.66,184.34,153,65,28
1,11.19,193.29,147,73,35
1,11.19,193.29,140,84,2
1,11.19,193.28,160,64,2
1,11.19,193.26,155,78,9
1,11.19,193.25,154,57,24
1,11.19,193.24,148,66,35
1,11.19,193.22,146,66,19
1,11.19,193.22,143,60,2
1,11.19,193.22,131,74,15
1,11.19,193.22,136,76,20
1,11.19,193.22,177,69,21
1,11.19,193.18,144,79,18
1,11.19,193.17,150,81,7
1,11.19,193.15,146,62,23
1,11.19,193.15,155,79,14
1,11.19,193.31,148,79,8
1,11.2,193.31,144,63,2
1,11.2,193.32,137,77,22
1,11.2,193.33,152,80,17
1,11.21,193.6,149,50,17
1,11.21,193.58,143,101,6
1,11.21,193.58,145,55,9
1,11.21,193.57,163,64,32
1,11.2,193.55,166,61,28
1,11.2,193.54,159,47,18
1,11.2,193.5,156,59,28
1,11.19,193.13,146,66,15
1,11.2,193.49,151,67,15
1,11.2,193.45,148,81,14
1,11.2,193.42,153,87,12
1,11.2,193.42,141,74,23
1,11.2,193.41,143,76,10
1,11.2,193.39,147,65,33
1,11.2,193.39,143,67,11
1,11.2,193.34,178,57,2
1,11.2,193.49,150,79,2
1,11.21,193.61,155,56,32
1,11.19,193.13,142,62,18
1,11.18,193.12,148,85,25
1,11.17,192.95,148,68,18
1,11.17,192.95,170,78,10
1,11.17,192.93,160,56,2
1,11.17,192.92,134,63,2
1,11.17,192.88,183,68,9
1,11.17,192.88,115,62,11
1,11.17,192.87,149,77,8
1,11.17,192.87,150,88,16
1,11.17,192.85,152,86,27
1,11.17,192.85,152,69,7
1,11.17,192.84,155,78,33
1,11.17,192.84,154,59,39
1,11.17,192.83,160,69,18
1,11.17,192.78,157,80,32
1,11.17,192.77,153,92,27
1,11.17,192.95,154,62,18
1,11.18,192.95,153,57,19
1,11.18,192.95,153,73,34
1,11.18,192.97,147,68,19
1,11.18,193.11,168,69,23
1,11.18,193.09,177,72,13
1,11.18,193.09,161,77,2
1,11.18,193.08,142,55,33
