ambient,coolant,u_d,u_q,motor_speed,torque,i_d,i_q,pm,stator_yoke,stator_tooth,stator_winding,profile_id
-0.92041266,-1.0659684,0.18370742,1.6804733,2.024115,-0.26442942,-0.80457,-0.2556236,-1.2537965,-1.0812736,-0.83783334,-0.6654694,4
-0.9318553,-1.0670565,0.18473257,1.6786892,2.0241177,-0.2644979,-0.80467355,-0.25611806,-1.2529725,-1.0801638,-0.8373275,-0.6668077,4
-0.93901503,-1.0673431,0.1837365,1.6791608,2.0241175,-0.26475066,-0.8047646,-0.25584924,-1.2513895,-1.0799662,-0.83696485,-0.66708755,4
-0.940616,-1.0679898,0.18359958,1.6783366,2.0241163,-0.26481703,-0.8052873,-0.2559914,-1.2501214,-1.0786794,-0.83670515,-0.66669506,4
-0.94268674,-1.0681092,0.18211533,1.6790129,2.0241187,-0.26457042,-0.80470175,-0.2556103,-1.248739,-1.0774089,-0.836519,-0.6653059,4
-0.9465,-1.0666519,0.18359837,1.6814198,2.0241168,-0.26531127,-0.8036013,-0.25560492,-1.2496399,-1.0759014,-0.8363858,-0.664538,4
-0.9470641,-1.063862,0.1826611,1.6807139,2.0241177,-0.26454458,-0.80336314,-0.25552008,-1.2500123,-1.074572,-0.8362902,-0.66526747,4
-0.9494289,-1.0600853,0.18318447,1.680307,2.0241163,-0.26406646,-0.80367416,-0.2555502,-1.2482014,-1.0741174,-0.83622164,-0.6638943,4
-0.9514705,-1.056319,0.18282725,1.6808679,2.0241187,-0.2652249,-0.8034678,-0.25548384,-1.2482295,-1.0741402,-0.83617264,-0.65922713,4
-0.95330137,-1.0520966,0.18175752,1.6836407,2.0241184,-0.26514575,-0.80192876,-0.25499147,-1.2477356,-1.073808,-0.8361375,-0.659176,4
-0.95198345,-1.049393,0.18185207,1.6828344,2.024116,-0.26490307,-0.802225,-0.25494066,-1.2468516,-1.0736696,-0.8360671,-0.65961486,4
-0.95177764,-1.047345,0.18278898,1.6834917,2.024122,-0.2636685,-0.8018549,-0.25511938,-1.2451564,-1.0718777,-0.8360619,-0.6555403,4
-0.9525756,-1.0472976,0.18251358,1.6808449,2.0241168,-0.26373377,-0.8030257,-0.25528464,-1.243623,-1.0689011,-0.83605814,-0.6509432,4
-0.9525937,-1.0480766,0.1832734,1.6785952,2.0241172,-0.265787,-0.80423415,-0.25583488,-1.240009,-1.0672662,-0.83564895,-0.64801484,4
-0.94854057,-1.0506878,0.18318267,1.6783983,2.0241199,-0.26398993,-0.80444133,-0.25576302,-1.2355579,-1.0663437,-0.8349039,-0.65066135,4
-0.9291653,-1.0549469,0.18342814,1.6787537,2.024118,-0.26435542,-0.8043277,-0.25589436,-1.2321362,-1.0654337,-0.8350929,-0.6543832,4
-0.91574526,-1.0583656,0.18221194,1.6796356,2.0241199,-0.26450807,-0.8038619,-0.255525,-1.229369,-1.0659267,-0.83527344,-0.65642476,4
-0.9080435,-1.0618547,0.18195924,1.6785786,2.0241184,-0.26386407,-0.80369693,-0.2555537,-1.2275548,-1.0658319,-0.83508664,-0.65423393,4
-0.9072827,-1.0638603,0.18239799,1.6796455,2.0241172,-0.26415026,-0.8033977,-0.25546467,-1.2250051,-1.0651169,-0.8353594,-0.6502998,4
-0.9184313,-1.0660442,0.18237539,1.6789664,2.024115,-0.2639285,-0.803884,-0.25550005,-1.2239171,-1.0648036,-0.8349675,-0.64890355,4
-0.9254294,-1.0678488,0.18214053,1.6785853,2.0241196,-0.26427674,-0.8042494,-0.255518,-1.2226223,-1.0647284,-0.8343253,-0.64972806,4
-0.9327507,-1.0691445,0.18216358,1.6791524,2.0241156,-0.2637252,-0.80391365,-0.2554986,-1.2209063,-1.0652221,-0.83436215,-0.64856654,4
-0.93917364,-1.0689902,0.18262354,1.6746871,2.024119,-0.26351374,-0.8051704,-0.25623316,-1.2225662,-1.0647796,-0.8344789,-0.6475558,4
-0.9438912,-1.0683649,0.18196632,1.6762084,2.0241191,-0.26225373,-0.8046136,-0.2558481,-1.2211691,-1.0640142,-0.8339752,-0.64601785,4
-0.9463926,-1.0675642,0.18283965,1.6770318,2.0241177,-0.26335976,-0.8043098,-0.25602093,-1.2192532,-1.0639141,-0.8337952,-0.6427089,4
-0.9444493,-1.066732,0.18345228,1.6779023,2.0241175,-0.2643794,-0.80419916,-0.25608784,-1.2186161,-1.0638422,-0.832356,-0.6423325,4
-0.94455475,-1.0649152,0.18369548,1.6762242,2.0241184,-0.2655418,-0.805113,-0.25615773,-1.2176026,-1.0642387,-0.830828,-0.6426607,4
-0.94410205,-1.0616113,0.18395694,1.6758642,2.0241182,-0.26480544,-0.8051776,-0.25616014,-1.2167808,-1.0644732,-0.82973325,-0.63973343,4
-0.94569,-1.0580034,0.1836978,1.676195,2.024118,-0.2643713,-0.80453455,-0.2561736,-1.2157583,-1.063944,-0.8297618,-0.6380896,4
-0.94110686,-1.0536789,0.18344934,1.6773342,2.024118,-0.2645626,-0.80407035,-0.25620902,-1.2143159,-1.0635152,-0.82829154,-0.6401618,4
-0.9392319,-1.0498505,0.1832569,1.6800535,2.0241184,-0.26467305,-0.8028501,-0.2557569,-1.2133622,-1.0635065,-0.827193,-0.6395548,4
-0.9446471,-1.04781,0.1830514,1.680392,2.0241163,-0.2642254,-0.8028232,-0.25588667,-1.2124436,-1.0631021,-0.8264058,-0.63697106,4
-0.94894713,-1.0473455,0.18322428,1.6796421,2.0241203,-0.2654144,-0.8032708,-0.2558114,-1.2119415,-1.0636089,-0.8255255,-0.63591385,4
-0.9594754,-1.0485139,0.18401948,1.6752543,2.0241184,-0.26558143,-0.8047851,-0.2562975,-1.2100551,-1.063076,-0.8257079,-0.63533187,4
-0.95758134,-1.0509402,0.18453462,1.6770307,2.0241156,-0.26550075,-0.8039966,-0.25598925,-1.2056692,-1.0618975,-0.82624525,-0.6361706,4
-0.94923717,-1.0553536,0.18364404,1.6782496,2.0241156,-0.26547647,-0.8034103,-0.2557375,-1.2055378,-1.0618497,-0.8264494,-0.6384025,4
-0.9504547,-1.0586005,0.18199489,1.6797572,2.0241172,-0.26440263,-0.8026567,-0.25564614,-1.204604,-1.0603716,-0.82686687,-0.6362602,4
-0.9480287,-1.0623549,0.18156084,1.680933,2.0241199,-0.2640748,-0.80202174,-0.25560182,-1.2039729,-1.0607065,-0.8277078,-0.6285839,4
-0.94730496,-1.0657136,0.18134752,1.6792243,2.0241148,-0.26400256,-0.8020092,-0.2557369,-1.2024959,-1.0597517,-0.82677466,-0.62251425,4
-0.94826454,-1.0674239,0.18151335,1.6802915,2.024119,-0.2637235,-0.80200416,-0.25570133,-1.2019943,-1.0588186,-0.82628685,-0.62049794,4
-0.95003414,-1.068784,0.18350023,1.6807301,2.0241172,-0.26502746,-0.8017557,-0.255842,-1.2005306,-1.0577021,-0.82562095,-0.6155913,4
-0.94860584,-1.0697781,0.18393062,1.6793644,2.0241187,-0.2654744,-0.80238575,-0.25580904,-1.2000386,-1.0567526,-0.8246019,-0.6129561,4
-0.9528406,-1.070075,0.18318057,1.6815534,2.0241196,-0.2639495,-0.8012365,-0.25532737,-1.1979976,-1.0565202,-0.824233,-0.60992014,4
-0.955091,-1.0697318,0.18276864,1.6813952,2.024118,-0.264771,-0.8011154,-0.2553069,-1.1951635,-1.0557564,-0.822478,-0.6081185,4
-0.9564732,-1.0690048,0.18314964,1.6811162,2.0241177,-0.26496196,-0.80086863,-0.25555953,-1.1944216,-1.0551593,-0.82244015,-0.6083196,4
-0.9566789,-1.0678513,0.18253626,1.6801285,2.024119,-0.2657264,-0.8014849,-0.25560638,-1.1937633,-1.0546818,-0.82101274,-0.6133614,4
-0.95578665,-1.06556,0.1826039,1.6811965,2.0241177,-0.26635602,-0.8011219,-0.2554719,-1.1920724,-1.0533937,-0.81999,-0.61728555,4
-0.94930744,-1.0622716,0.18289992,1.6795691,2.02412,-0.26451775,-0.8022115,-0.25581732,-1.190453,-1.0532674,-0.8201153,-0.61819094,4
-0.93012387,-1.0587353,0.18285249,1.6800792,2.0241182,-0.2649408,-0.80168474,-0.25552303,-1.1865867,-1.0531768,-0.8200246,-0.6166363,4
-0.89363277,-1.056513,0.18132259,1.6789246,2.0241191,-0.2636767,-0.8014692,-0.25548083,-1.1837711,-1.0522157,-0.8177913,-0.61403984,4
-0.9496708,-1.0541866,0.18295927,1.6788738,2.0241158,-0.2642265,-0.8017158,-0.2557115,-1.1830707,-1.0528712,-0.8161008,-0.6143869,4
-0.90188754,-1.0500278,0.18219438,1.6807301,2.0241182,-0.26477253,-0.80068153,-0.25520784,-1.1818038,-1.052196,-0.8133987,-0.61355513,4
-0.91851157,-1.0481718,0.18290219,1.6800421,2.024118,-0.26548192,-0.80098337,-0.2553744,-1.1801168,-1.051264,-0.8142632,-0.61107165,4
-0.92823184,-1.0509709,0.18256424,1.6818051,2.0241177,-0.2653184,-0.79998153,-0.2550926,-1.180047,-1.0504469,-0.8152441,-0.6084694,4
-0.93464375,-1.0541326,0.18250509,1.6807189,2.0241172,-0.2650732,-0.7999748,-0.25541016,-1.1795584,-1.049762,-0.8149531,-0.60660505,4
-0.9408298,-1.0571606,0.18316607,1.6785092,2.0241153,-0.26577458,-0.8017374,-0.25586,-1.178706,-1.0498186,-0.8142929,-0.60655564,4
-0.9459298,-1.0610375,0.18284823,1.6775011,2.0241177,-0.26493123,-0.80249846,-0.25581893,-1.1798599,-1.04971,-0.80989,-0.60994464,4
-0.94402575,-1.0644736,0.18353158,1.675802,2.0241163,-0.26672903,-0.80346817,-0.2559107,-1.180021,-1.0498313,-0.8091744,-0.6088251,4
-0.94799054,-1.0671052,0.18548207,1.6763598,2.0241158,-0.26643863,-0.8033088,-0.25643557,-1.1775681,-1.0504657,-0.8076227,-0.60750306,4
-0.9518469,-1.0688838,0.1843905,1.676525,2.0241177,-0.26569253,-0.8027581,-0.2560531,-1.1758364,-1.0494767,-0.80592376,-0.60819703,4
-0.95458615,-1.070175,0.18547812,1.6752161,2.0241172,-0.2654914,-0.80296856,-0.25654364,-1.1740078,-1.0499628,-0.80655825,-0.60685045,4
-0.95622927,-1.0709691,0.18510264,1.6750275,2.0241187,-0.26552746,-0.8033421,-0.25645185,-1.1723982,-1.0486184,-0.8048899,-0.6060108,4
-0.9664504,-1.071614,0.18400931,1.6775944,2.024118,-0.2646146,-0.8020351,-0.25596085,-1.1706982,-1.0483522,-0.80369455,-0.6058013,4
-0.9761727,-1.0713463,0.1849057,1.6774391,2.0241158,-0.26461118,-0.802342,-0.25617534,-1.1691693,-1.048958,-0.80243146,-0.6053456,4
-0.98161596,-1.0705539,0.18555504,1.6773823,2.0241175,-0.26526004,-0.80258375,-0.25624964,-1.1692036,-1.0489438,-0.8012554,-0.6043165,4
-0.9844556,-1.0689676,0.18489577,1.6756263,2.0241187,-0.26337907,-0.80272865,-0.2564987,-1.168109,-1.0482368,-0.8000965,-0.60344225,4
-0.98722893,-1.0669358,0.1845428,1.6759466,2.0241172,-0.26408073,-0.80235183,-0.25623038,-1.1665344,-1.0486761,-0.7989047,-0.60292935,4
-0.9884284,-1.0644885,0.18335466,1.6784366,2.024119,-0.26473007,-0.80114883,-0.25574046,-1.1639295,-1.0486922,-0.7980509,-0.60256183,4
-0.9826217,-1.0613073,0.18381158,1.6782535,2.0241165,-0.26528922,-0.8014186,-0.2557687,-1.1622536,-1.0487535,-0.79707754,-0.60229856,4
-0.97776765,-1.0583322,0.18339701,1.6791282,2.0241168,-0.26613995,-0.80103713,-0.2559258,-1.1613814,-1.0477022,-0.79723847,-0.6020263,4
-0.9739002,-1.0543429,0.18265729,1.6793965,2.0241163,-0.26483482,-0.800189,-0.25577816,-1.1600087,-1.0472975,-0.7971279,-0.6015141,4
-0.9788356,-1.0531822,0.18207014,1.6812828,2.024119,-0.26547888,-0.79935604,-0.25527978,-1.1586365,-1.0463603,-0.7970488,-0.6011673,4
-0.9855547,-1.0525739,0.18273287,1.6831279,2.0241172,-0.2646898,-0.79861546,-0.25528577,-1.1569448,-1.044444,-0.7964951,-0.60135615,4
-0.9890768,-1.053516,0.18279335,1.6801993,2.0241187,-0.26422933,-0.800497,-0.25558355,-1.1551973,-1.0423243,-0.7969114,-0.6014428,4
-0.988322,-1.0559411,0.18305993,1.6798337,2.0241168,-0.26492167,-0.80041957,-0.25549716,-1.1524843,-1.0425978,-0.79734534,-0.6015419,4
-0.9782073,-1.0588993,0.1821174,1.6808432,2.0241175,-0.26475024,-0.79950976,-0.2553626,-1.1515465,-1.0447351,-0.7967528,-0.6013152,4
-0.97289944,-1.0623733,0.18120922,1.6822631,2.024119,-0.26476842,-0.79845095,-0.25519842,-1.1512017,-1.0454202,-0.794702,-0.6000967,4
-0.9733642,-1.0652951,0.1825814,1.6819525,2.0241163,-0.26493096,-0.79873043,-0.2553587,-1.1505953,-1.0447662,-0.7933682,-0.5996445,4
-0.9747574,-1.0687035,0.18181472,1.6820405,2.024118,-0.26456827,-0.7988709,-0.25521585,-1.1489387,-1.0421569,-0.7933157,-0.600188,4
-0.9732859,-1.0718207,0.18174993,1.6812568,2.0241172,-0.2648791,-0.79938877,-0.25526822,-1.1473618,-1.0397397,-0.7936848,-0.6005592,4
-0.9642482,-1.0739778,0.18235864,1.6800144,2.0241165,-0.26506516,-0.8002727,-0.2555576,-1.1452922,-1.0377587,-0.79268444,-0.60061145,4
-0.9546343,-1.075264,0.1820126,1.6781464,2.0241184,-0.26376292,-0.8004965,-0.25587916,-1.1435188,-1.037086,-0.7930517,-0.6006823,4
-0.94843924,-1.0756885,0.18073961,1.6791549,2.0241168,-0.26411045,-0.8000126,-0.2555617,-1.1407938,-1.036355,-0.79177916,-0.6003057,4
-0.9464689,-1.0741756,0.18075292,1.6802891,2.0241165,-0.26422557,-0.79978865,-0.25547758,-1.1397353,-1.0356324,-0.7899186,-0.59995425,4
-0.9461427,-1.0725126,0.18171981,1.6804512,2.0241172,-0.26440185,-0.79966944,-0.2554538,-1.1401771,-1.034965,-0.7879984,-0.6001497,4
-0.94710624,-1.070678,0.18183252,1.6808052,2.0241184,-0.26503086,-0.7993177,-0.25534198,-1.1397533,-1.0339394,-0.7872096,-0.6001676,4
-0.94491506,-1.0685065,0.18322767,1.6770023,2.0241182,-0.2640973,-0.8002922,-0.25608298,-1.1396419,-1.0334531,-0.78705096,-0.59942144,4
-0.94606537,-1.0656399,0.18347754,1.6777991,2.0241177,-0.26389578,-0.7999848,-0.25593922,-1.1394966,-1.0331547,-0.78729874,-0.599631,4
-0.94483775,-1.0620406,0.18255274,1.6795635,2.024118,-0.2647819,-0.7992893,-0.25566143,-1.136244,-1.0337374,-0.78869575,-0.59929335,4
-0.9455023,-1.0590124,0.1831112,1.67974,2.024116,-0.2650959,-0.7994,-0.25572625,-1.1337013,-1.0337069,-0.78816116,-0.59736377,4
-0.9447354,-1.0563831,0.18289852,1.6812088,2.024119,-0.266053,-0.7984935,-0.2553965,-1.1332557,-1.0333862,-0.78547424,-0.59431964,4
-0.94847536,-1.0543951,0.18084319,1.683163,2.024118,-0.2642333,-0.7993944,-0.2548388,-1.133622,-1.0333059,-0.78490406,-0.5941216,4
-0.9487564,-1.0531256,0.18388258,1.6766968,2.024119,-0.26437128,-0.8002595,-0.25612086,-1.1342818,-1.0328499,-0.78363746,-0.5960105,4
-0.9496718,-1.0545924,0.18288814,1.6796917,2.0241168,-0.26357573,-0.79906166,-0.25555158,-1.1329778,-1.0334693,-0.78191656,-0.59728694,4
-0.94875944,-1.0572349,0.18280432,1.6802634,2.024118,-0.26411396,-0.7989635,-0.25561062,-1.132347,-1.0329173,-0.7805029,-0.59719634,4
-0.948106,-1.0604782,0.18382944,1.6792035,2.024118,-0.26491684,-0.7995353,-0.25597402,-1.130888,-1.0335673,-0.7808904,-0.59512544,4
-0.94706005,-1.0631307,0.18272634,1.6795983,2.0241156,-0.26391947,-0.79930997,-0.25565702,-1.1293395,-1.0340827,-0.7813035,-0.5937308,4
-0.94550425,-1.0663539,0.18333659,1.6771487,2.024114,-0.26400223,-0.7998762,-0.25608402,-1.1276871,-1.0341035,-0.78033465,-0.5939739,4
-0.94831175,-1.0693643,0.18298417,1.6778206,2.0241153,-0.26368463,-0.7998012,-0.25608096,-1.124811,-1.0333718,-0.779234,-0.59273213,4
-0.9503232,-1.0715519,0.18212134,1.6790168,2.0241175,-0.2636483,-0.79932815,-0.255713,-1.1215271,-1.0335444,-0.7779936,-0.5940786,4
-0.9519955,-1.0731316,0.1829639,1.6794722,2.0241153,-0.26487133,-0.79890364,-0.2559197,-1.1211681,-1.03322,-0.7776919,-0.5952785,4
-0.9539779,-1.0737072,0.18294215,1.679723,2.0241187,-0.26584095,-0.79893,-0.25575316,-1.1215993,-1.0327885,-0.7790568,-0.5955172,4
-0.95493644,-1.0732814,0.18264057,1.6782045,2.0241191,-0.2638081,-0.79899454,-0.25589976,-1.120304,-1.0322802,-0.7786797,-0.5947534,4
-0.94943494,-1.0728052,0.18271193,1.6769956,2.0241184,-0.26462704,-0.7996453,-0.2558933,-1.117777,-1.031667,-0.7803518,-0.592373,4
-0.9298067,-1.0719707,0.18337283,1.6779714,2.0241182,-0.2645364,-0.7991692,-0.256014,-1.1162239,-1.0313272,-0.78069174,-0.58937526,4
-0.91389436,-1.071174,0.18395635,1.6775106,2.0241177,-0.26483023,-0.799547,-0.2559506,-1.1151942,-1.0310341,-0.7797608,-0.58985734,4
-0.8966801,-1.0694926,0.18349288,1.6778353,2.0241182,-0.2640304,-0.7994737,-0.25582194,-1.1127576,-1.0308238,-0.77918416,-0.5901697,4
-0.8821027,-1.0666782,0.18134002,1.6778957,2.024118,-0.26353425,-0.79897565,-0.25557834,-1.1105299,-1.0310717,-0.7783644,-0.5868607,4
-0.8580229,-1.0637693,0.1822799,1.6766474,2.02412,-0.26322007,-0.7994761,-0.25596294,-1.1093179,-1.0308508,-0.77764153,-0.5848618,4
-0.83760774,-1.0602683,0.18180664,1.6770726,2.0241191,-0.2643132,-0.7997779,-0.25601676,-1.1087067,-1.0316882,-0.7763556,-0.5873524,4
-0.8219674,-1.0580877,0.18135375,1.6796304,2.0241163,-0.26383725,-0.7985183,-0.25563517,-1.1085995,-1.031243,-0.7752987,-0.58836555,4
-0.81248504,-1.0564018,0.1802239,1.6814554,2.0241175,-0.26419964,-0.79753274,-0.2552969,-1.1082292,-1.0299779,-0.7748577,-0.5879134,4
-0.7941135,-1.0559763,0.18087259,1.6813945,2.0241203,-0.26492596,-0.79738635,-0.25528878,-1.1068506,-1.0301667,-0.77499324,-0.58647186,4
-0.7913101,-1.0576643,0.1812569,1.6801581,2.0241177,-0.26527795,-0.7973445,-0.25546238,-1.104235,-1.0303019,-0.7762197,-0.5828929,4
-0.79691595,-1.0601186,0.18316732,1.6785586,2.024115,-0.26465222,-0.7987012,-0.25596356,-1.1018115,-1.0306976,-0.776421,-0.58124197,4
-0.81004894,-1.0628837,0.18256576,1.6779661,2.0241168,-0.26487163,-0.79917276,-0.25588006,-1.1014034,-1.0312798,-0.7751649,-0.5818925,4
-0.83044004,-1.0659033,0.18318142,1.6787177,2.0241172,-0.26563516,-0.79881954,-0.25576824,-1.1012508,-1.0310997,-0.77435523,-0.5818417,4
-0.8441261,-1.0683957,0.18290944,1.6801122,2.024119,-0.26407748,-0.79809445,-0.25577146,-1.1001182,-1.0307713,-0.77427197,-0.58225715,4
-0.8497571,-1.0715348,0.1833731,1.6777251,2.0241168,-0.26446098,-0.798675,-0.25622588,-1.0992093,-1.0306854,-0.7735798,-0.58104694,4
-0.8554584,-1.0745963,0.18263099,1.6770358,2.0241191,-0.2642168,-0.79924953,-0.2558858,-1.0988089,-1.0304745,-0.7734453,-0.5779563,4
-0.8784622,-1.0766935,0.1832791,1.6785983,2.0241187,-0.26354426,-0.7985113,-0.25594735,-1.0987481,-1.0302736,-0.7736652,-0.5778027,4
-0.9006449,-1.0776588,0.18188974,1.6795015,2.0241182,-0.26414776,-0.79783845,-0.25558648,-1.0972829,-1.030528,-0.77341616,-0.5784575,4
-0.9210139,-1.077545,0.18179958,1.679809,2.0241168,-0.2626701,-0.7975148,-0.25544062,-1.0948421,-1.03076,-0.7732377,-0.5798884,4
-0.9365569,-1.0759869,0.18067707,1.6803966,2.0241182,-0.26226187,-0.7966351,-0.25533953,-1.0946608,-1.0308268,-0.7725225,-0.57856303,4
-0.9539227,-1.0741526,0.1813649,1.6789727,2.0241208,-0.2648377,-0.7974641,-0.2556689,-1.0929757,-1.0291818,-0.77341044,-0.57780766,4
-0.9673116,-1.0722857,0.18077697,1.6802567,2.0241184,-0.26477268,-0.79684144,-0.25536004,-1.0910221,-1.0290985,-0.77219474,-0.5749235,4
-0.97623694,-1.0709887,0.18160278,1.6800214,2.0241184,-0.26460573,-0.7972488,-0.2554563,-1.0894037,-1.0292877,-0.76987815,-0.5727417,4
-0.9832551,-1.0683899,0.18206815,1.6817988,2.0241199,-0.26509824,-0.7964268,-0.25532287,-1.0880798,-1.0284276,-0.7688053,-0.5712138,4
-0.9890678,-1.065178,0.18206167,1.6796448,2.024118,-0.26525602,-0.79760873,-0.25551468,-1.088432,-1.0288069,-0.7682175,-0.5704704,4
-0.99272543,-1.0619358,0.18138544,1.6795487,2.0241172,-0.264206,-0.7969397,-0.25549492,-1.0890037,-1.0268884,-0.76824784,-0.56888556,4
-0.99026924,-1.0595454,0.18256964,1.6791574,2.0241191,-0.2657723,-0.7974602,-0.25556704,-1.0876468,-1.0268579,-0.7675017,-0.5692817,4
-0.99409354,-1.0558164,0.18212384,1.6786755,2.0241177,-0.2653331,-0.7977041,-0.25575063,-1.0868998,-1.0268358,-0.76759964,-0.5651957,4
-0.99632686,-1.0555639,0.18118486,1.6790509,2.0241187,-0.26404038,-0.7975818,-0.25574067,-1.0876622,-1.0261232,-0.7676696,-0.5653892,4
-0.99640316,-1.0574999,0.18127412,1.6794289,2.0241191,-0.2636354,-0.79735136,-0.25550327,-1.0865817,-1.0252142,-0.7672229,-0.5617089,4
-0.99696624,-1.0600632,0.18251207,1.6772337,2.024118,-0.2642283,-0.79769605,-0.25607646,-1.0849743,-1.026604,-0.76640606,-0.56366205,4
-0.9968619,-1.0626391,0.18182147,1.6807333,2.0241172,-0.26417777,-0.7959624,-0.25556543,-1.0836246,-1.0260068,-0.7657755,-0.5644372,4
-0.99881715,-1.0656608,0.18068261,1.681833,2.024119,-0.26451173,-0.79560184,-0.25507885,-1.081789,-1.0266742,-0.76627225,-0.5654334,4
-0.99920356,-1.0689013,0.18146756,1.6829567,2.0241163,-0.26497743,-0.7950268,-0.2551628,-1.0785621,-1.025161,-0.7651828,-0.5682402,4
-0.9923731,-1.0717608,0.17945014,1.6846721,2.024118,-0.2647435,-0.79395354,-0.25548592,-1.0764064,-1.0264663,-0.7653055,-0.5699944,4
-0.9834177,-1.0735409,0.18227991,1.6808308,2.0241184,-0.2648912,-0.79542726,-0.25552055,-1.075899,-1.0264559,-0.7653936,-0.5668814,4
-0.9739544,-1.0749172,0.18067558,1.6814364,2.024119,-0.2640166,-0.7951477,-0.25504255,-1.0743082,-1.0250543,-0.7653211,-0.56843334,4
-0.9666662,-1.0758026,0.18251579,1.6812739,2.0241175,-0.26461202,-0.7956168,-0.25546148,-1.0710238,-1.0243489,-0.7647722,-0.56752545,4
-0.94824547,-1.0772098,0.1809639,1.6830764,2.0241191,-0.26444355,-0.7948545,-0.2550201,-1.0685987,-1.0244408,-0.7644242,-0.56782985,4
-0.91981643,-1.0764709,0.1830681,1.6803638,2.0241156,-0.2637042,-0.7962898,-0.25570148,-1.0664554,-1.0255022,-0.7645812,-0.56859875,4
-0.90147704,-1.0750005,0.18184869,1.6809119,2.0241184,-0.26429775,-0.79597574,-0.25543186,-1.0662867,-1.0261631,-0.764197,-0.56389844,4
-0.89036655,-1.0736109,0.18064427,1.6810546,2.0241168,-0.26406872,-0.7950377,-0.25545508,-1.0648924,-1.0257905,-0.7636958,-0.5582904,4
-0.8808822,-1.0718424,0.18132763,1.681814,2.024118,-0.26428804,-0.7947611,-0.25527307,-1.063431,-1.0251253,-0.7632012,-0.55302364,4
-0.8786559,-1.0693656,0.18163078,1.6818686,2.024118,-0.2642242,-0.7948982,-0.25526366,-1.0626702,-1.022707,-0.76311773,-0.55527216,4
-0.8572621,-1.0663476,0.18177591,1.6815435,2.0241175,-0.26371473,-0.7951119,-0.25529695,-1.0626603,-1.0201777,-0.7629677,-0.56029844,4
-0.8353333,-1.0642859,0.18187237,1.6829221,2.0241168,-0.2645121,-0.79446274,-0.25525883,-1.0601972,-1.020058,-0.7626794,-0.55864865,4
-0.8257124,-1.0597172,0.18235643,1.6795536,2.024118,-0.26459432,-0.7954541,-0.25573063,-1.060155,-1.0194247,-0.7624729,-0.5561814,4
-0.8310021,-1.0594006,0.1833841,1.6802564,2.0241158,-0.26495188,-0.7954436,-0.2556872,-1.0605088,-1.0174278,-0.7623248,-0.5536423,4
-0.86068285,-1.0598122,0.18254818,1.6810521,2.024116,-0.26476154,-0.7950702,-0.25537884,-1.0591929,-1.0187347,-0.7623995,-0.54969305,4
-0.88651925,-1.0600063,0.18274327,1.6789833,2.0241182,-0.26516402,-0.79626936,-0.2555755,-1.0590612,-1.0174311,-0.7623175,-0.5492135,4
-0.90147805,-1.0623966,0.18305035,1.6792862,2.0241165,-0.2643541,-0.79639703,-0.25547695,-1.0577726,-1.0168455,-0.7622135,-0.5465198,4
-0.91270393,-1.0646471,0.18300384,1.6776074,2.0241175,-0.26423264,-0.79661125,-0.2557753,-1.0570903,-1.0160773,-0.762139,-0.5444794,4
-0.9283623,-1.0666964,0.18177548,1.6788467,2.024116,-0.26373944,-0.79586107,-0.25562564,-1.0541736,-1.0158755,-0.7620856,-0.5429807,4
-0.9350141,-1.0700465,0.18194374,1.6793388,2.0241196,-0.26416504,-0.79539704,-0.25545204,-1.0525382,-1.0152828,-0.7620474,-0.54245776,4
-0.9382562,-1.0740263,0.18138453,1.680324,2.0241175,-0.2648479,-0.795154,-0.25527135,-1.0518122,-1.0154554,-0.7621555,-0.54230326,4
-0.9405799,-1.0769114,0.18081404,1.680324,2.0241165,-0.26432654,-0.7952714,-0.2551875,-1.0499301,-1.0147827,-0.7620974,-0.54204565,4
-0.9397066,-1.07871,0.18130632,1.6824949,2.024115,-0.26372477,-0.7942231,-0.25505072,-1.0505793,-1.014649,-0.762056,-0.54182446,4
-0.9395882,-1.0803012,0.18091203,1.6817242,2.0241182,-0.26378363,-0.7939546,-0.25508115,-1.0508459,-1.0134084,-0.76202613,-0.54629284,4
-0.93899596,-1.08003,0.182264,1.6809204,2.0241168,-0.2647514,-0.7946567,-0.25532156,-1.0495569,-1.0127683,-0.76200473,-0.5464834,4
-0.92384946,-1.0795668,0.18212575,1.6805413,2.024119,-0.26451093,-0.79479176,-0.2553719,-1.048649,-1.0128074,-0.76198953,-0.5494475,4
-0.89878297,-1.0777901,0.18184143,1.680318,2.0241163,-0.2635929,-0.7950068,-0.25549024,-1.0457621,-1.0131341,-0.76197845,-0.5487438,4
-0.871176,-1.0752738,0.18105578,1.6809373,2.0241165,-0.26468825,-0.7947155,-0.25520593,-1.042272,-1.0124226,-0.7619706,-0.54721147,4
-0.83718014,-1.0726643,0.18229255,1.679306,2.0241165,-0.26374087,-0.79485685,-0.25563332,-1.0413841,-1.0121117,-0.7619651,-0.5454891,4
-0.82449687,-1.0704921,0.18287468,1.678238,2.0241172,-0.26453364,-0.7959126,-0.25576273,-1.0424721,-1.0110425,-0.761961,-0.54374087,4
-0.8133794,-1.0680956,0.18149444,1.6802338,2.0241182,-0.2640466,-0.7951778,-0.25539222,-1.0427464,-1.0074887,-0.7619581,-0.5454261,4
-0.8099817,-1.066412,0.18164277,1.680338,2.0241182,-0.26388848,-0.7950358,-0.25541356,-1.0411364,-1.0049423,-0.761956,-0.5434387,4
